Année,Source de financement,BS,BE,FR,GE,LS,LU,NE,SG,UZH,USI,EPFL,ETHZ,FS-CH,IHEID
2019,Projets du FNS,77695864,87850244,31383776,85110337,71749430,5760409,15638568,4648604,113709684,9749675,81198332,105497899,0,7701050
2019,Projets de Innosuisse (autrefois CTI),7515039,3465225,639000,2866273,1125933,352467,897244,1528531,5126417,1052869,13103004,19916785,0,0
2019,Programmes de recherche de l'UE,24536256,12137932,2743710,12979363,13403861,64233,2229367,529173,19726866,3454975,41445288,45005959,0,2548090
2019,Autres programmes internationaux,17376561,15167596,724925,2639115,1087889,0,366719,321055,4505496,203639,6423690,8101782,0,799482
2019,Mandats de recherche de la Confédération,13584109,22955359,5618355,12662390,4754920,452056,1806570,2900904,18262707,205484,9975649,28595336,0,5881122
2019,"Mesures spéciales (subv. Extraord. LAU, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Programmes prioritaires (PPR, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Programmes COST (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Financement de projets de l'UE par le SEFRI,1406704,1894872,286654,1739988,280327,0,4984,459921,2535007,386659,4440446,6442344,0,0
2019,Mandats de recherche du secteur privé,82510156,30585352,12435428,24933883,68368414,3301859,2104484,19673432,85622895,12110914,91517150,120732731,0,7291259
2019,Mandats de recherche des autres collectivités publiques,18365693,11662616,2188749,12112604,1470448,8640,2739908,737248,6385534,1145485,0,13975835,0,1547700
2019,Revenus des prestations de service,29994394,101904232,4806027,80459268,15338842,1227318,5768630,3958937,14977178,2886864,0,0,0,3520963
2019,Revenus de la formation continue,10364817,8348540,5373587,13551495,11097786,2374432,1042201,50780672,20120833,1017411,5713911,0,15400,5554512
2019,Canton: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Autres cantons: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Communes: mandats publics (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Economie privée (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Fondations privées (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Revenu de la fortune de l'université (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Déduction des dépenses non universitaires (Crédit de tiers, jusqu'en 1999)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Autres sources externes (jusqu'en 1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0
