id,updated,biographyUrl,canton,cantonName,council,faction,factionName,firstName,function,homepage,lastName,number,party,partyName,pictureUrl
4063,2019-12-13T12:00:21Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4063,SO,Soleure,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Stefan,Membre,www.mueller-altermatt.ch,Müller-Altermatt,2771,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2771.jpg
4134,2019-12-13T08:59:56Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4134,SH,Schaffhouse,N,S,Groupe socialiste,Martina,Membre,www.martinamunz.ch,Munz,3036,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3036.jpg
4193,2019-11-15T11:43:23Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4193,VS,Valais,N,RL,Groupe libéral-radical,Philippe,Membre,www.nantermod.com,Nantermod,3088,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3088.jpg
4168,2020-11-04T14:32:15Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4168,VD,Vaud,N,V,Groupe de l'Union démocratique du Centre,Jacques,Membre,,Nicolet,3089,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3089.jpg
3898,2020-02-14T15:18:51Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3898,GE,Genève,N,V,Groupe de l'Union démocratique du Centre,Yves,Membre,www.nideggerlaw.ch,Nidegger,2701,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2701.jpg
1279,2020-02-14T15:09:56Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1279,VD,Vaud,N,S,Groupe socialiste,Roger,Président(e),www.roger-nordmann.ch,Nordmann,2648,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2648.jpg
3899,2020-12-04T14:50:09Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3899,BL,Bâle-Campagne,N,S,Groupe socialiste,Eric,Membre,eric-nussbaumer.ch,Nussbaumer,2702,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2702.jpg
4222,2019-10-22T15:26:47Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4222,SG,St-Gall,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Nicolo,Membre,www.nicolo-paganini.ch,Paganini,3123,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3123.jpg
4169,2020-05-07T14:21:12Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4169,FR,Fribourg,N,V,Groupe de l'Union démocratique du Centre,Pierre-André,Membre,www.pierreandrepage.ch,Page,3090,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3090.jpg
4308,2020-11-02T16:11:39Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4308,GE,Genève,N,G,Groupe des Verts,Isabelle,Membre,,Pasquier-Eichenberger,3204,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3204.jpg
1109,2021-06-03T11:55:11Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1109,ZG,Zoug,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Gerhard,Membre,www.gpfister.ch,Pfister,2623,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2623.jpg
4109,2020-02-14T14:32:56Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4109,FR,Fribourg,N,S,Groupe socialiste,Valérie,Membre,www.valerie-piller-carrard.ch,Piller Carrard,3009,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3009.jpg
4279,2021-03-23T15:55:40Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4279,VD,Vaud,N,GL,Groupe vert'libéral,François,Membre,www.francoispointet.ch,Pointet,3171,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3171.jpg
4280,2019-12-13T14:37:36Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4280,VD,Vaud,N,G,Groupe des Verts,Léonore,Membre,www.leonoreporchet.ch,Porchet,3172,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3172.jpg
4141,2020-06-09T17:25:07Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4141,ZH,Zurich,N,RL,Groupe libéral-radical,Hans-Peter,Membre,www.hanspeter-portmann.ch,Portmann,3043,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3043.jpg
3999,2021-03-23T16:18:02Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3999,ZH,Zurich,N,G,Groupe des Verts,Katharina,Membre,www.prelicz-huber.ch,Prelicz-Huber,2732,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2732.jpg
4301,2021-06-09T13:40:50Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4301,GE,Genève,N,G,Groupe des Verts,Stefania,Membre,applicationspub.unil.ch/interpub/noauth/php/Un/UnPers.php?PerNum=880682&LanCode=37,Prezioso Batou,3161,EGsolS,Ensemble à Gauche/solidaritéS,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3161.jpg
4281,2020-12-07T11:47:17Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4281,GR,Grisons,N,S,Groupe socialiste,Jon,Membre,jonpult.ch,Pult,3173,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3173.jpg
4307,2019-11-21T10:56:43Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4307,VD,Vaud,N,G,Groupe des Verts,Valentine,Membre,https://blogs.letemps.ch/valentine-python/,Python,3203,VERT-E-S,Les VERT-E-S suisses,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3203.jpg
4046,2020-05-13T12:04:26Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4046,TI,Tessin,N,V,Groupe de l'Union démocratique du Centre,Lorenzo,Membre,www.lorenzoquadri.ch,Quadri,2752,Lega,Lega dei Ticinesi,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2752.jpg
4282,2021-02-01T15:20:06Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4282,AI,Appenzell Rh.-Int.,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Thomas,Membre,,Rechsteiner,3174,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3174.jpg
4072,2019-11-21T16:29:15Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4072,TI,Tessin,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Fabio,Membre,www.fabioregazzi.ch,Regazzi,2776,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2776.jpg
3901,2021-02-01T15:26:10Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3901,SG,St-Gall,N,V,Groupe de l'Union démocratique du Centre,Lukas,Membre,www.lukas-reimann.ch,Reimann,2704,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2704.jpg
4313,2021-03-23T16:21:41Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4313,AG,Argovie,N,RL,Groupe libéral-radical,Maja,Membre,www.maja-riniker.ch,Riniker,3209,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3209.jpg
4052,2019-10-24T12:19:57Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4052,SG,St-Gall,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Markus,Membre,www.markusritter.ch,Ritter,2754,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2754.jpg
